file;seed;initial examples;precision;recall;number iterations;not found;total values;time in sec
CountryToThreeLettersISOCode.csv; -147510929;3;0.9451476793248945;0.9451476793248945; 23;0;241;134.46888875961304
CountryToThreeLettersISOCode.csv; -147510929;5;0.0;0.0; 100;235;241;134.46888875961304
CountryToThreeLettersISOCode.csv; -147510929;10;0.0;0.0; 100;230;241;134.46888875961304
CountryToTwoLettersISOCode.csv; -1430721583;3;0.9957805907172996;0.9957805907172996; 3;0;241;194.90586304664612
CountryToTwoLettersISOCode.csv; -1430721583;5;0.9957446808510638;0.9957446808510638; 4;0;241;194.90586304664612
CountryToTwoLettersISOCode.csv; -1430721583;10;0.9826086956521739;0.9826086956521739; 8;0;241;194.90586304664612
Countryy2TallBuildings_upto2013.csv;An error occured;96;0.14696240425109863
CountryYear2HeadState_upTo2012.txt;An error occured;40;0.1333928108215332
CountryYearGDPList.csv; -1418761939;3;0.8333333333333334;6.677350427350427E-4; 12;206;7491;23.956007957458496
CountryYearGDPList.csv; -1418761939;5;0.9230769230769231;0.0016027781487912382; 12;198;7491;23.956007957458496
CountryYearGDPList.csv; -1418761939;10;1.0;6.680026720106881E-4; 100;204;7491;23.956007957458496
CUSIPToCompanyName.csv; 2106895118;3;0.0;0.0; 1;7;11;3.288607120513916
CUSIPToCompanyName.csv; 2106895118;5;0.0;0.0; 1;5;11;3.288607120513916
CUSIPToCompanyName.csv; 2106895118;10;0.0;NaN; 1;0;11;3.288607120513916
CUSIPToTicker.csv; -1591073268;3;1.0;0.5714285714285714; 7;3;11;3.9738621711730957
CUSIPToTicker.csv; -1591073268;5;1.0;0.6; 1;2;11;3.9738621711730957
CUSIPToTicker.csv; -1591073268;10;0.0;NaN; 1;0;11;3.9738621711730957
Developer2Games_UpTo2013.csv;An error occured;451;0.07828950881958008
DomainToPrimaryIP.csv; -1854366795;3;0.0;0.0; 0;7;11;1.80364990234375
DomainToPrimaryIP.csv; -1854366795;5;0.0;0.0; 0;5;11;1.80364990234375
DomainToPrimaryIP.csv; -1854366795;10;0.0;NaN; 1;0;11;1.80364990234375
Driver2Champioships.csv;An error occured;49;8.658650159835815
element2BP.csv; 1596146573;3;0.5128205128205128;0.5128205128205128; 11;0;43;17.380274772644043
element2BP.csv; 1596146573;5;0.972972972972973;0.972972972972973; 15;0;43;17.380274772644043
element2BP.csv; 1596146573;10;0.9393939393939394;0.9393939393939394; 52;0;43;17.380274772644043
element2symbol.csv;An error occured;111;57.87409830093384
ElementToBP.csv; -1436038386;3;0.9743589743589743;0.9743589743589743; 6;0;43;16.56168484687805
ElementToBP.csv; -1436038386;5;0.5135135135135135;0.5135135135135135; 10;0;43;16.56168484687805
ElementToBP.csv; -1436038386;10;0.96875;0.96875; 20;0;43;16.56168484687805
ElementToSymbol.csv; -1451303539;3;1.0;0.9626168224299065; 2;0;111;148.94018936157227
ElementToSymbol.csv; -1451303539;5;1.0;0.9619047619047619; 16;0;111;148.94018936157227
ElementToSymbol.csv; -1451303539;10;0.03125;0.0297029702970297; 100;1;111;148.94018936157227
EnglishToGerman.csv; -364698185;3;1.0;0.2857142857142857; 2;5;11;12.686221599578857
EnglishToGerman.csv; -364698185;5;0.25;0.2; 7;1;11;12.686221599578857
EnglishToGerman.csv; -364698185;10;0.0;NaN; 1;0;11;12.686221599578857
fahrenheitToCelcius.csv;An error occured;10;0.12233114242553711
FastFoodRestaurants.csv; -914183822;3;0.0;0.0; 1;10;97;3.075000047683716
FastFoodRestaurants.csv; -914183822;5;0.0;0.0; 1;10;97;3.075000047683716
FastFoodRestaurants.csv; -914183822;10;0.0;0.0; 100;10;97;3.075000047683716
FractionsToDecimals.txt;An error occured;7;0.07389187812805176
GameYear2Developer_UpTo2013.csv; -2020531586;3;0.0;0.0; 1;443;451;14.144602060317993
GameYear2Developer_UpTo2013.csv; -2020531586;5;0.7454545454545455;0.09276018099547512; 6;386;451;14.144602060317993
GameYear2Developer_UpTo2013.csv; -2020531586;10;0.8351648351648352;0.34782608695652173; 18;254;451;14.144602060317993
GregorianToHijri.csv;An error occured;11;0.0782477855682373
HeadstateCountry.csv; -1409799231;3;0.0;0.0; 1;35;40;2.875305414199829
HeadstateCountry.csv; -1409799231;5;0.0;0.0; 1;33;40;2.875305414199829
HeadstateCountry.csv; -1409799231;10;0.0;0.0; 1;28;40;2.875305414199829
HeadstateCountry2Year_upTo2012.csv; 1833049762;3;0.0;0.0; 1;35;40;8.963631391525269
HeadstateCountry2Year_upTo2012.csv; 1833049762;5;0.0;0.0; 1;33;40;8.963631391525269
HeadstateCountry2Year_upTo2012.csv; 1833049762;10;0.0;0.0; 1;28;40;8.963631391525269
HeadstateYear2Country_upTo2012 copy.csv; -1853272091;3;0.0;0.0; 1;35;40;9.84765338897705
HeadstateYear2Country_upTo2012 copy.csv; -1853272091;5;0.0;0.0; 1;33;40;9.84765338897705
HeadstateYear2Country_upTo2012 copy.csv; -1853272091;10;0.0;0.0; 1;28;40;9.84765338897705
HexCodeToRGB.csv; -782425655;3;0.0;0.0; 0;7;11;2.6424336433410645
HexCodeToRGB.csv; -782425655;5;0.0;0.0; 0;5;11;2.6424336433410645
HexCodeToRGB.csv; -782425655;10;0.0;NaN; 1;0;11;2.6424336433410645
IBANToBankName.csv; -532971689;3;0.0;0.0; 0;60;70;1.746122121810913
IBANToBankName.csv; -532971689;5;0.0;0.0; 0;58;70;1.746122121810913
IBANToBankName.csv; -532971689;10;1.0;0.07547169811320754; 1;49;70;1.746122121810913
IPToCountry.csv; -69037573;3;0.0;0.0; 0;7;11;1.9255096912384033
IPToCountry.csv; -69037573;5;0.0;0.0; 1;5;11;1.9255096912384033
IPToCountry.csv; -69037573;10;0.0;NaN; 1;0;11;1.9255096912384033
IPToDomain.csv; -855880250;3;0.0;0.0; 0;7;11;1.8031580448150635
IPToDomain.csv; -855880250;5;0.0;0.0; 0;5;11;1.8031580448150635
IPToDomain.csv; -855880250;10;0.0;NaN; 1;0;11;1.8031580448150635
ISBNToAuthor.csv; -1374419518;3;0.0;0.0; 0;7;11;1.7984328269958496
ISBNToAuthor.csv; -1374419518;5;0.0;0.0; 0;5;11;1.7984328269958496
ISBNToAuthor.csv; -1374419518;10;0.0;NaN; 0;0;11;1.7984328269958496
ISBNToPublisher.csv; 1290107736;3;0.0;0.0; 0;7;11;1.516016960144043
ISBNToPublisher.csv; 1290107736;5;0.0;0.0; 0;5;11;1.516016960144043
ISBNToPublisher.csv; 1290107736;10;0.0;NaN; 0;0;11;1.516016960144043
ISBNToTitle.csv; 65846393;3;0.0;0.0; 0;7;11;1.579322099685669
ISBNToTitle.csv; 65846393;5;0.0;0.0; 0;5;11;1.579322099685669
ISBNToTitle.csv; 65846393;10;0.0;NaN; 0;0;11;1.579322099685669
ISSNToTitle.csv; 1282038194;3;0.0;0.0; 0;7;11;2.136063814163208
ISSNToTitle.csv; 1282038194;5;0.0;0.0; 0;5;11;2.136063814163208
ISSNToTitle.csv; 1282038194;10;0.0;NaN; 1;0;11;2.136063814163208
Lake2Countries.csv; -1344248450;3;0.0;0.0; 1;35;58;19.11126947402954
Lake2Countries.csv; -1344248450;5;0.6551724137931034;0.3584905660377358; 7;4;58;19.11126947402954
Lake2Countries.csv; -1344248450;10;0.35714285714285715;0.10416666666666667; 10;14;58;19.11126947402954
languages.csv;An error occured;156;0.08601903915405273
LaureateYearToCategory.csv; 76632319;3;0.0;0.0; 0;746;750;4.903355360031128
LaureateYearToCategory.csv; 76632319;5;1.0;0.6693548387096774; 5;246;750;4.903355360031128
LaureateYearToCategory.csv; 76632319;10;1.0;0.6684709066305818; 5;245;750;4.903355360031128
ManufacturerToProducts.csv; 640116419;3;0.0;0.0; 0;73;207;1.659742832183838
ManufacturerToProducts.csv; 640116419;5;0.0;0.0; 0;71;207;1.659742832183838
ManufacturerToProducts.csv; 640116419;10;0.0;0.0; 0;69;207;1.659742832183838
MilesToKm.csv;An error occured;10;0.07368683815002441
