file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
prettycleaned_currencies.csv; 1020949296;5;0.9788732394366197;0.9788732394366197; 2; 9;0;199;127.38170838356018
prettycleaned_currencies.csv; 1020949296;10;0.0;0.0; 2; 100;137;199;127.38170838356018
prettycleaned_denonyms.csv; 621425335;5;0.1488095238095238;0.14792899408284024; 2; 10;0;175;106.81565308570862
prettycleaned_denonyms.csv; 621425335;10;0.25153374233128833;0.25; 2; 11;0;175;106.81565308570862
prettycleaned_iban.csv; -1712457230;5;0.0;0.0;-999; 0;54;70;2.382143020629883
prettycleaned_iban.csv; -1712457230;10;1.0;0.05660377358490566;-999; 1;46;70;2.382143020629883
prettycleaned_laureates.csv; 1549071058;5;1.0;0.668010752688172; 2; 4;247;750;17.378466367721558
prettycleaned_laureates.csv; 1549071058;10;1.0;0.6671177266576455; 2; 7;246;750;17.378466367721558
prettycleaned_tickers.csv; -505844058;5;0.9927862939585211;0.7416638598854833; 6; 100;685;2979;470.1526448726654
prettycleaned_tickers.csv; -505844058;10;0.9877085162423178;0.7591093117408907; 9; 100;620;2979;470.1526448726654
prettycleaned_zips.csv; -29557675;5;0.0;0.0;-999; 1;33471;33477;5.085148811340332
prettycleaned_zips.csv; -29557675;10;0.0;0.0;-999; 1;33466;33477;5.085148811340332
product2Company.txt; 857594464;5;0.5;0.037037037037037035;-999; 5;25;33;4.965285062789917
product2Company.txt; 857594464;10;1.0;0.045454545454545456;-999; 1;21;33;4.965285062789917
selectedSoccerPlayer2club.csv; 1772130554;5;0.6216216216216216;0.575; 2; 17;3;46;25.01254415512085
selectedSoccerPlayer2club.csv; 1772130554;10;0.45161290322580644;0.4; 2; 100;4;46;25.01254415512085
SoccerPlayer2Birthdate.csv; -1505576503;5;0.0;0.0;-999; 0;126;132;2.243196487426758
SoccerPlayer2Birthdate.csv; -1505576503;10;1.0;0.01652892561983471;-999; 1;119;132;2.243196487426758
SoccerPlayer2Birthplace.csv; -478324568;5;0.0;0.0;-999; 0;195;201;1.7942700386047363
SoccerPlayer2Birthplace.csv; -478324568;10;0.0;0.0;-999; 0;190;201;1.7942700386047363
SoccerPlayer2club.csv;;5;;;;;41;41;0.09759259223937988
SoccerPlayer2club.csv;;10;;;;;41;41;0.09773874282836914
SoccerPlayer2Height.csv; 686159850;5;0.0;0.0; 1; 1;250;257;8.327880620956421
SoccerPlayer2Height.csv; 686159850;10;0.6923076923076923;0.036734693877551024; 2; 8;232;257;8.327880620956421
SoccerPlayer2NationalTeam.csv; 1847716917;5;0.0;0.0; 1; 1;229;235;13.13412356376648
SoccerPlayer2NationalTeam.csv; 1847716917;10;0.8529411764705882;0.12946428571428573; 2; 100;190;235;13.13412356376648
SoccerPlayer2Position.csv; -104892421;5;0.0;0.0;-999; 1;235;242;3.1211013793945312
SoccerPlayer2Position.csv; -104892421;10;0.0;0.0;-999; 1;230;242;3.1211013793945312
soccerTeam2City.txt; -531826029;5;0.9090909090909091;0.43478260869565216; 2; 100;12;29;8.002990245819092
