file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
prettycleaned_tickers.csv; -505844058;5;0.9908015768725361;0.7618726844055237; 2; 46;620;2979;1149.5411095619202
prettycleaned_tickers.csv; -505844058;10;0.9776276910088645;0.7813765182186235; 2; 37;529;2979;1149.5411095619202
prettycleaned_zips.csv; -29557675;3;0.7723729232071678;0.6541391569324531; 2; 2;5124;33477;595.8598356246948
prettycleaned_zips.csv; -29557675;5;0.7723568631601228;0.6541184906336829; 2; 2;5124;33477;595.8598356246948
prettycleaned_zips.csv; -29557675;10;0.7751714305112364;0.6823343094483953; 2; 12;4008;33477;595.8598356246948
product2Company.txt; 857594464;3;0.0;0.0;-999; 1;29;33;106.11136221885681
product2Company.txt; 857594464;5;0.0;0.0;-999; 1;27;33;106.11136221885681
product2Company.txt; 857594464;10;0.0;0.0;-999; 1;22;33;106.11136221885681
selectedSoccerPlayer2club.csv; 1772130554;3;0.0;0.0; 1; 1;42;46;1106.0451436042786
selectedSoccerPlayer2club.csv; 1772130554;5;0.5945945945945946;0.55; 2; 15;3;46;1106.0451436042786
selectedSoccerPlayer2club.csv; 1772130554;10;0.6666666666666666;0.6285714285714286; 2; 8;2;46;1106.0451436042786
SoccerPlayer2Birthdate.csv; -1505576503;3;0.0;0.0;-999; 0;128;132;2.268624782562256
SoccerPlayer2Birthdate.csv; -1505576503;5;0.0;0.0;-999; 0;126;132;2.268624782562256
SoccerPlayer2Birthdate.csv; -1505576503;10;0.0;0.0;-999; 0;121;132;2.268624782562256
SoccerPlayer2Birthplace.csv; -478324568;3;0.0;0.0;-999; 0;197;201;2.4407927989959717
SoccerPlayer2Birthplace.csv; -478324568;5;0.0;0.0;-999; 0;195;201;2.4407927989959717
SoccerPlayer2Birthplace.csv; -478324568;10;0.0;0.0;-999; 0;190;201;2.4407927989959717
SoccerPlayer2club.csv;;3;;;;;41;41;0.1155858039855957
SoccerPlayer2club.csv;;5;;;;;41;41;0.11572909355163574
SoccerPlayer2club.csv;;10;;;;;41;41;0.11585187911987305
SoccerPlayer2Height.csv; 686159850;3;0.0;0.0; 1; 1;252;257;225.26210713386536
SoccerPlayer2Height.csv; 686159850;5;0.0;0.0; 1; 1;250;257;225.26210713386536
SoccerPlayer2Height.csv; 686159850;10;0.0;0.0; 1; 1;245;257;225.26210713386536
SoccerPlayer2NationalTeam.csv; 1847716917;3;0.0;0.0;-999; 0;231;235;220.26066517829895
SoccerPlayer2NationalTeam.csv; 1847716917;5;0.0;0.0;-999; 1;229;235;220.26066517829895
SoccerPlayer2NationalTeam.csv; 1847716917;10;0.0;0.0;-999; 1;224;235;220.26066517829895
SoccerPlayer2Position.csv; -104892421;3;0.0;0.0; 1; 1;237;242;34.179495334625244
SoccerPlayer2Position.csv; -104892421;5;0.0;0.0; 1; 1;235;242;34.179495334625244
SoccerPlayer2Position.csv; -104892421;10;0.0;0.0; 1; 1;230;242;34.179495334625244
soccerTeam2City.txt; -531826029;3;0.0;0.0;-999; 0;25;29;120.85834455490112
soccerTeam2City.txt; -531826029;5;1.0;0.13043478260869565;-999; 7;20;29;120.85834455490112
soccerTeam2City.txt; -531826029;10;1.0;0.5555555555555556;-999; 5;8;29;120.85834455490112
soccerTeam2Country.txt; 107794518;3;0.0;0.0;-999; 0;25;29;178.24341368675232
soccerTeam2Country.txt; 107794518;5;0.0;0.0;-999; 1;23;29;178.24341368675232
soccerTeam2Country.txt; 107794518;10;1.0;0.4444444444444444;-999; 4;10;29;178.24341368675232
soccerTeam2League.csv; -1224099397;3;0.0;0.0;-999; 0;25;29;18.573208808898926
soccerTeam2League.csv; -1224099397;5;0.0;0.0;-999; 0;23;29;18.573208808898926
soccerTeam2League.csv; -1224099397;10;0.0;0.0;-999; 1;18;29;18.573208808898926
StateToAbbrv.csv; 1587498068;3;0.0;0.0; 2; 100;59;63;681.7765340805054
StateToAbbrv.csv; 1587498068;5;0.0;0.0; 2; 100;57;63;681.7765340805054
StateToAbbrv.csv; 1587498068;10;0.975;0.75; 2; 100;12;63;681.7765340805054
SymbolToCompanyName.csv; -845597329;3;0.2857142857142857;0.2857142857142857;-999; 8;0;11;861.8361346721649
SymbolToCompanyName.csv; -845597329;5;0.25;0.2;-999; 100;1;11;861.8361346721649
SymbolToCompanyName.csv; -845597329;10;0.0;NaN;-999; 1;0;11;861.8361346721649
TeamToCoach.txt; 702838338;3;0.5;0.5; 2; 2;0;20;263.24879002571106
TeamToCoach.txt; 702838338;5;0.7142857142857143;0.7142857142857143; 2; 7;0;20;263.24879002571106
TeamToCoach.txt; 702838338;10;1.0;1.0; 2; 6;0;20;263.24879002571106
TeamToManager.txt; -1534254518;3;0.0;0.0;-999; 0;8;12;102.75379729270935
TeamToManager.txt; -1534254518;5;0.3333333333333333;0.3333333333333333;-999; 4;0;12;102.75379729270935
TeamToManager.txt; -1534254518;10;0.0;0.0;-999; 4;0;12;102.75379729270935
TimeZoneToAbbrv.csv; -1656787123;3;0.9326923076923077;0.8818181818181818; 2; 31;0;251;34.888007164001465
TimeZoneToAbbrv.csv; -1656787123;5;0.9563106796116505;0.9036697247706422; 2; 21;0;251;34.888007164001465
TimeZoneToAbbrv.csv; -1656787123;10;0.9552238805970149;0.9014084507042254; 2; 25;0;251;34.888007164001465
TitleYear2Artist.txt; -1868314802;3;0.9428571428571428;0.8918918918918919; 2; 8;2;42;970.3777611255646
TitleYear2Artist.txt; -1868314802;5;0.9411764705882353;0.9142857142857143; 2; 8;1;42;970.3777611255646
TitleYear2Artist.txt; -1868314802;10;0.896551724137931;0.8666666666666667; 2; 5;1;42;970.3777611255646
university2state.csv; 1602141934;3;1.0;0.21621621621621623; 2; 13;29;41;1102.287884235382
university2state.csv; 1602141934;5;0.9142857142857143;0.9142857142857143; 2; 8;0;41;1102.287884235382
university2state.csv; 1602141934;10;0.9;0.9; 2; 4;0;41;1102.287884235382
UniversityTostate.csv; -1011131461;3;0.0;0.0;-999; 0;37;41;868.5367207527161
UniversityTostate.csv; -1011131461;5;0.9142857142857143;0.9142857142857143;-999; 17;0;41;868.5367207527161
UniversityTostate.csv; -1011131461;10;0.8333333333333334;0.8333333333333334;-999; 7;0;41;868.5367207527161
USStandardToMetric.csv;;3;;;;;10;10;0.1373119354248047
USStandardToMetric.csv;;5;;;;;10;10;0.13744592666625977
USStandardToMetric.csv;;10;;;;;10;10;0.1375577449798584
videogame2Publisher.csv; -1055469259;3;0.0;0.0;-999; 0;361;377;59.64771103858948
videogame2Publisher.csv; -1055469259;5;0.38333333333333336;0.12813370473537605;-999; 7;239;377;59.64771103858948
