file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
selectedSoccerPlayer2club.csv; 1772130554;5;0.6756756756756757;0.625; 2; 24;3;46;19.892939805984497
selectedSoccerPlayer2club.csv; 1772130554;10;0.5666666666666667;0.4857142857142857; 2; 100;5;46;19.892939805984497
SoccerPlayer2Birthdate.csv; -1505576503;3;0.0;0.0;-999; 0;128;132;2.5948569774627686
SoccerPlayer2Birthdate.csv; -1505576503;5;0.0;0.0;-999; 0;126;132;2.5948569774627686
SoccerPlayer2Birthdate.csv; -1505576503;10;1.0;0.01652892561983471;-999; 1;119;132;2.5948569774627686
SoccerPlayer2Birthplace.csv; -478324568;3;0.0;0.0;-999; 0;197;201;2.3735852241516113
SoccerPlayer2Birthplace.csv; -478324568;5;0.0;0.0;-999; 0;195;201;2.3735852241516113
SoccerPlayer2Birthplace.csv; -478324568;10;0.0;0.0;-999; 0;190;201;2.3735852241516113
SoccerPlayer2club.csv;;3;;;;;41;41;0.1193993091583252
SoccerPlayer2club.csv;;5;;;;;41;41;0.1195077896118164
SoccerPlayer2club.csv;;10;;;;;41;41;0.119598388671875
SoccerPlayer2Height.csv; 686159850;3;0.0;0.0; 1; 1;252;257;8.206766843795776
SoccerPlayer2Height.csv; 686159850;5;0.0;0.0; 1; 1;250;257;8.206766843795776
SoccerPlayer2Height.csv; 686159850;10;0.6923076923076923;0.036734693877551024; 2; 8;232;257;8.206766843795776
SoccerPlayer2NationalTeam.csv; 1847716917;3;0.0;0.0; 1; 1;231;235;9.806933403015137
SoccerPlayer2NationalTeam.csv; 1847716917;5;0.0;0.0; 1; 1;229;235;9.806933403015137
SoccerPlayer2NationalTeam.csv; 1847716917;10;0.868421052631579;0.14732142857142858; 2; 11;186;235;9.806933403015137
SoccerPlayer2Position.csv; -104892421;3;0.0;0.0;-999; 1;237;242;3.635392904281616
SoccerPlayer2Position.csv; -104892421;5;0.0;0.0;-999; 1;235;242;3.635392904281616
SoccerPlayer2Position.csv; -104892421;10;0.0;0.0;-999; 1;230;242;3.635392904281616
soccerTeam2City.txt; -531826029;3;0.0;0.0; 1; 1;25;29;6.9296770095825195
soccerTeam2City.txt; -531826029;5;0.9230769230769231;0.5217391304347826; 2; 13;10;29;6.9296770095825195
soccerTeam2City.txt; -531826029;10;1.0;0.5555555555555556; 2; 18;8;29;6.9296770095825195
soccerTeam2Country.txt; 107794518;3;1.0;0.36; 2; 2;16;29;10.3041512966156
soccerTeam2Country.txt; 107794518;5;1.0;0.391304347826087; 2; 3;14;29;10.3041512966156
soccerTeam2Country.txt; 107794518;10;1.0;0.6111111111111112; 2; 3;7;29;10.3041512966156
soccerTeam2League.csv; -1224099397;3;0.0;0.0;-999; 0;25;29;4.928309440612793
soccerTeam2League.csv; -1224099397;5;0.0;0.0;-999; 1;23;29;4.928309440612793
soccerTeam2League.csv; -1224099397;10;0.5;0.05555555555555555;-999; 5;16;29;4.928309440612793
StateToAbbrv.csv; 1587498068;3;1.0;1.0; 2; 4;0;63;38.325215101242065
StateToAbbrv.csv; 1587498068;5;1.0;1.0; 2; 3;0;63;38.325215101242065
StateToAbbrv.csv; 1587498068;10;1.0;1.0; 2; 3;0;63;38.325215101242065
SymbolToCompanyName.csv;;3;;;;;11;11;7.24402379989624
SymbolToCompanyName.csv;;5;;;;;11;11;7.244107723236084
SymbolToCompanyName.csv;;10;;;;;11;11;7.244153022766113
TeamToCoach.txt; 702838338;3;0.5;0.5; 2; 7;0;20;5.312958478927612
TeamToCoach.txt; 702838338;5;0.6428571428571429;0.6428571428571429; 2; 17;0;20;5.312958478927612
TeamToCoach.txt; 702838338;10;0.3333333333333333;0.3333333333333333; 2; 7;0;20;5.312958478927612
TeamToManager.txt; -1534254518;3;0.5;0.5;-999; 2;0;12;4.903408765792847
TeamToManager.txt; -1534254518;5;0.3333333333333333;0.3333333333333333;-999; 3;0;12;4.903408765792847
TeamToManager.txt; -1534254518;10;0.0;0.0;-999; 1;0;12;4.903408765792847
TimeZoneToAbbrv.csv; -1656787123;3;0.7836538461538461;0.740909090909091; 2; 43;0;251;17.647428274154663
TimeZoneToAbbrv.csv; -1656787123;5;0.7766990291262136;0.7339449541284404; 2; 25;0;251;17.647428274154663
TimeZoneToAbbrv.csv; -1656787123;10;0.7860696517412935;0.7417840375586855; 2; 19;0;251;17.647428274154663
TitleYear2Artist.txt; -1868314802;3;0.9722222222222222;0.9459459459459459; 2; 9;1;42;14.51746129989624
TitleYear2Artist.txt; -1868314802;5;0.9411764705882353;0.9142857142857143; 2; 7;1;42;14.51746129989624
TitleYear2Artist.txt; -1868314802;10;0.9333333333333333;0.9333333333333333; 2; 7;0;42;14.51746129989624
university2state.csv; 1602141934;3;0.918918918918919;0.918918918918919; 2; 6;0;41;17.261383771896362
university2state.csv; 1602141934;5;0.9142857142857143;0.9142857142857143; 2; 13;0;41;17.261383771896362
university2state.csv; 1602141934;10;0.9;0.9; 2; 14;0;41;17.261383771896362
UniversityTostate.csv; -1011131461;3;0.918918918918919;0.918918918918919; 2; 20;0;41;14.9893798828125
UniversityTostate.csv; -1011131461;5;0.9142857142857143;0.9142857142857143; 2; 6;0;41;14.9893798828125
UniversityTostate.csv; -1011131461;10;0.8666666666666667;0.8666666666666667; 2; 17;0;41;14.9893798828125
USStandardToMetric.csv;;3;;;;;10;10;0.0793910026550293
USStandardToMetric.csv;;5;;;;;10;10;0.07947182655334473
USStandardToMetric.csv;;10;;;;;10;10;0.0795438289642334
videogame2Publisher.csv; -1055469259;3;0.38636363636363635;0.23545706371191136;-999; 21;141;377;20.238799810409546
videogame2Publisher.csv; -1055469259;5;0.39751552795031053;0.3565459610027855;-999; 18;37;377;20.238799810409546
videogame2Publisher.csv; -1055469259;10;0.4065573770491803;0.3502824858757062;-999; 4;49;377;20.238799810409546
