file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
SoccerPlayer2NationalTeam.csv; -1885069688;10;0.7971014492753623;0.24553571428571427; 2; 26;155;235;630.0603985786438
SoccerPlayer2Position.csv; -994838413;3;0.0;0.0; 1; 1;237;242;138.9950098991394
SoccerPlayer2Position.csv; -994838413;5;0.0;0.0; 1; 1;235;242;138.9950098991394
SoccerPlayer2Position.csv; -994838413;10;0.0;0.0; 1; 1;230;242;138.9950098991394
soccerTeam2City.txt; 126572466;3;0.0;0.0; 1; 1;25;29;248.7873342037201
soccerTeam2City.txt; 126572466;5;0.8888888888888888;0.34782608695652173; 2; 8;14;29;248.7873342037201
soccerTeam2City.txt; 126572466;10;1.0;0.6111111111111112; 2; 8;7;29;248.7873342037201
soccerTeam2Country.txt; -188162566;3;0.0;0.0;-999; 1;25;29;418.63600969314575
soccerTeam2Country.txt; -188162566;5;1.0;0.43478260869565216;-999; 9;13;29;418.63600969314575
soccerTeam2Country.txt; -188162566;10;0.9090909090909091;0.5555555555555556;-999; 4;7;29;418.63600969314575
soccerTeam2League.csv; -539895634;3;0.0;0.0; 1; 1;25;29;87.15689611434937
soccerTeam2League.csv; -539895634;5;0.0;0.0; 1; 1;23;29;87.15689611434937
soccerTeam2League.csv; -539895634;10;0.0;0.0; 1; 1;18;29;87.15689611434937
StateToAbbrv.csv; -1832884223;3;0.0;0.0; 2; 100;59;63;628.3802576065063
StateToAbbrv.csv; -1832884223;5;1.0;0.7368421052631579; 2; 100;15;63;628.3802576065063
StateToAbbrv.csv; -1832884223;10;0.7714285714285715;0.5192307692307693; 2; 100;17;63;628.3802576065063
SymbolToCompanyName.csv; -613995881;3;0.0;0.0;-999; 100;7;11;364.01016116142273
SymbolToCompanyName.csv; -613995881;5;0.0;0.0;-999; 2;5;11;364.01016116142273
SymbolToCompanyName.csv; -613995881;10;0.0;NaN;-999; 1;0;11;364.01016116142273
TeamToCoach.txt; 563504589;3;1.0;0.25; 2; 100;12;20;467.7688903808594
TeamToCoach.txt; 563504589;5;0.8461538461538461;0.7857142857142857; 2; 100;1;20;467.7688903808594
TeamToCoach.txt; 563504589;10;0.5555555555555556;0.5555555555555556; 2; 6;0;20;467.7688903808594
TeamToManager.txt; 1954553955;3;0.42857142857142855;0.375;-999; 2;1;12;282.729971408844
TeamToManager.txt; 1954553955;5;0.6666666666666666;0.6666666666666666;-999; 7;0;12;282.729971408844
TeamToManager.txt; 1954553955;10;0.0;0.0;-999; 1;1;12;282.729971408844
TimeZoneToAbbrv.csv; -1710022421;3;0.0;0.0; 2; 100;208;251;55.73633551597595
TimeZoneToAbbrv.csv; -1710022421;5;0.0;0.0; 2; 100;206;251;55.73633551597595
TimeZoneToAbbrv.csv; -1710022421;10;0.0;0.0; 2; 100;201;251;55.73633551597595
TitleYear2Artist.txt; -1868314802;3;0.9722222222222222;0.9459459459459459; 2; 8;1;42;1024.9921202659607
TitleYear2Artist.txt; -1868314802;5;0.9705882352941176;0.9428571428571428; 2; 7;1;42;1024.9921202659607
TitleYear2Artist.txt; -1868314802;10;0.8;0.8; 2; 8;0;42;1024.9921202659607
university2state.csv; -1533624212;3;0.8918918918918919;0.8918918918918919; 2; 18;0;41;924.1224687099457
university2state.csv; -1533624212;5;0.8857142857142857;0.8857142857142857; 2; 10;0;41;924.1224687099457
university2state.csv; -1533624212;10;0.8333333333333334;0.8333333333333334; 2; 6;0;41;924.1224687099457
UniversityTostate.csv; 1269053777;3;0.9166666666666666;0.8918918918918919; 2; 9;1;41;1171.4402990341187
UniversityTostate.csv; 1269053777;5;0.8857142857142857;0.8857142857142857; 2; 11;0;41;1171.4402990341187
UniversityTostate.csv; 1269053777;10;0.7;0.7; 2; 10;0;41;1171.4402990341187
